express partner,flight num,dep stn,arrv stn,cancel description,a/c type,nose,pbt,sch dep time (local),time cancel (local),hh:mm cnxl (before)/after sch dep time,ex sec
OO-Skywest,5717,ORD,DTW,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,74,2025-11-10 07:20:00,2025-11-07 15:03:00.000,(3 16:),  
OO-Skywest,5717,ORD,DTW,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,71,2025-11-11 07:20:00,2025-11-07 15:38:12.944,(4 15:),  
OO-Skywest,5717,ORD,DTW,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,64,2025-11-12 07:20:00,2025-11-09 12:41:25.300,(3 18:),  
OO-Skywest,5721,GEG,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,50,2025-11-12 16:05:00,2025-11-09 10:46:07.141,(4 05:),  
OO-Skywest,5722,LAX,RNO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0605,34,2025-11-08 16:10:00,2025-11-06 12:45:53.102,(3 03:),  
OO-Skywest,5728,ORD,GRR,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,43,2025-11-09 12:45:00,2025-11-06 16:05:30.721,(3 20:),  
OO-Skywest,5731,SBP,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,1379,39,2025-11-07 18:07:00,2025-11-06 12:25:11.614,(2 05:),  
OO-Skywest,5732,SLC,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,61,2025-11-11 16:35:00,2025-11-07 14:19:29.932,(5 02:),  
OO-Skywest,5732,SLC,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,66,2025-11-12 16:35:00,2025-11-09 11:38:58.244,(4 04:),  
OO-Skywest,5733,ORD,PIA,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0463,38,2025-11-07 08:59:00,2025-11-06 14:33:05.867,(18:25),  
OO-Skywest,5733,ORD,PIA,XF - EXTREME WEATHER,CRJ-200,0914,30,2025-11-10 08:59:00,2025-11-09 19:05:36.982,(13:53),  
OO-Skywest,5734,ORD,MLI,XA - ATC GROUND DELAY PROGRAM,CRJ-200,0445,44,2025-11-09 15:35:00,2025-11-09 13:20:59.355,(02:14),  
OO-Skywest,5740,ORD,LNK,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0532,49,2025-11-09 16:10:00,2025-11-09 13:18:45.409,(02:51),  
OO-Skywest,5740,ORD,LNK,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0575,49,2025-11-10 16:10:00,2025-11-10 13:02:51.696,(03:07),  
OO-Skywest,5743,DEN,CPR,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,35,2025-11-11 09:35:00,2025-11-07 14:56:43.247,(4 18:),  
OO-Skywest,5743,DEN,CPR,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,19,2025-11-12 09:35:00,2025-11-09 11:53:51.943,(3 21:),  
OO-Skywest,5746,ORD,PIT,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0167,42,2025-11-08 10:39:00,2025-11-06 14:39:15.292,(2 19:),  
OO-Skywest,5747,PIT,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0167,46,2025-11-08 14:00:00,2025-11-06 15:39:15.356,(2 22:),  
OO-Skywest,5753,GSP,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0572,48,2025-11-09 17:28:00,2025-11-09 13:50:59.991,(03:37),  
OO-Skywest,5753,GSP,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0573,49,2025-11-10 17:28:00,2025-11-10 16:58:24.290,(00:29),  
OO-Skywest,5754,DLH,ORD,XF - EXTREME WEATHER,CRJ-550,0533,44,2025-11-10 11:14:00,2025-11-09 19:04:26.770,(16:09),  
OO-Skywest,5755,GJT,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,14,2025-11-10 18:00:00,2025-11-07 14:07:00.000,(4 03:),  
OO-Skywest,5755,GJT,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,25,2025-11-11 18:00:00,2025-11-07 15:05:57.040,(5 02:),  
OO-Skywest,5772,ASE,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,44,2025-11-11 11:35:00,2025-11-07 14:57:58.801,(4 20:),  
OO-Skywest,5772,ASE,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,58,2025-11-12 11:35:00,2025-11-09 11:54:36.342,(3 23:),  
OO-Skywest,5773,DEN,ASE,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0108,31,2025-11-08 15:35:00,2025-11-06 13:37:13.412,(3 01:),  
OO-Skywest,5775,DEN,ASE,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,66,2025-11-10 17:32:00,2025-11-07 14:10:00.000,(4 03:),  
OO-Skywest,5776,ASE,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,42,2025-11-10 15:34:00,2025-11-07 14:10:00.000,(4 01:),  
OO-Skywest,5778,ASE,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0108,9,2025-11-08 17:12:00,2025-11-06 13:37:14.127,(3 03:),  
OO-Skywest,5782,DEN,ASE,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,33,2025-11-11 09:40:00,2025-11-07 14:57:58.737,(4 18:),  
OO-Skywest,5782,DEN,ASE,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,23,2025-11-12 09:40:00,2025-11-09 11:54:36.259,(3 21:),  
OO-Skywest,5784,MSN,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0531,48,2025-11-09 18:50:00,2025-11-09 13:38:58.983,(05:11),  
OO-Skywest,5784,MSN,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-550,0000,18,2025-11-10 18:50:00,2025-11-07 15:05:00.000,(4 03:),  
OO-Skywest,5787,DEN,JAC,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,67,2025-11-10 13:40:00,2025-11-07 14:07:00.000,(3 23:),  
OO-Skywest,5787,DEN,JAC,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,56,2025-11-11 13:40:00,2025-11-07 14:59:59.554,(4 22:),  
OO-Skywest,5787,DEN,JAC,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,58,2025-11-12 13:40:00,2025-11-09 11:42:15.603,(4 01:),  
OO-Skywest,5788,PHX,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,43,2025-11-10 06:30:00,2025-11-07 14:25:33.223,(3 16:),  
OO-Skywest,5789,PHX,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,1373,66,2025-11-08 11:33:00,2025-11-06 13:41:10.998,(2 21:),  
OO-Skywest,5789,PHX,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,63,2025-11-09 11:33:00,2025-11-06 15:12:18.389,(3 20:),  
OO-Skywest,5789,PHX,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,50,2025-11-11 11:33:00,2025-11-07 14:27:18.995,(4 21:),  
OO-Skywest,5789,PHX,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,36,2025-11-12 11:33:00,2025-11-09 11:43:36.295,(3 23:),  
OO-Skywest,5796,SFO,SMF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0206,66,2025-11-07 18:45:00,2025-11-06 12:22:34.392,(2 06:),  
OO-Skywest,5796,SFO,SMF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,52,2025-11-09 18:45:00,2025-11-06 14:07:16.369,(4 04:),  
OO-Skywest,5796,SFO,SMF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,65,2025-11-11 18:45:00,2025-11-07 13:23:16.555,(5 05:),  
OO-Skywest,5800,SFO,RDD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0477,45,2025-11-08 16:25:00,2025-11-06 12:42:26.507,(3 03:),  
OO-Skywest,5800,SFO,RDD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,32,2025-11-10 16:25:00,2025-11-07 13:20:00.000,(4 03:),  
OO-Skywest,5800,SFO,RDD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,42,2025-11-11 16:25:00,2025-11-07 13:21:05.588,(5 03:),  
OO-Skywest,5800,SFO,RDD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,28,2025-11-12 16:25:00,2025-11-09 10:47:03.470,(4 05:),  
OO-Skywest,5803,SAF,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,43,2025-11-12 18:00:00,2025-11-09 11:52:11.446,(4 06:),  
OO-Skywest,5804,SBA,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0477,46,2025-11-08 10:39:00,2025-11-06 12:42:11.443,(2 21:),  
OO-Skywest,5804,SBA,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,46,2025-11-10 10:39:00,2025-11-07 13:19:00.000,(3 21:),  
OO-Skywest,5804,SBA,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,32,2025-11-11 10:39:00,2025-11-07 13:21:00.000,(4 21:),  
OO-Skywest,5804,SBA,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,39,2025-11-12 10:39:00,2025-11-09 10:45:37.117,(3 23:),  
OO-Skywest,5805,SNA,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0130,73,2025-11-07 09:45:00,2025-11-06 12:23:29.833,(21:21),  
OO-Skywest,5807,PIA,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0463,46,2025-11-07 10:51:00,2025-11-06 14:33:05.856,(20:17),  
OO-Skywest,5807,PIA,ORD,XF - EXTREME WEATHER,CRJ-200,0914,41,2025-11-10 10:51:00,2025-11-09 19:05:37.094,(15:45),  
OO-Skywest,5809,CPR,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0957,22,2025-11-08 15:18:00,2025-11-06 13:47:33.807,(3 01:),  
OO-Skywest,5812,XNA,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,34,2025-11-11 13:36:00,2025-11-07 16:01:54.479,(4 21:),  
OO-Skywest,5817,DEN,DRO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0628,61,2025-11-07 15:41:00,2025-11-06 13:27:52.730,(2 02:),  
OO-Skywest,5817,DEN,DRO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0632,57,2025-11-08 15:41:00,2025-11-06 13:44:17.331,(3 01:),  
OO-Skywest,5817,DEN,DRO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,55,2025-11-09 15:41:00,2025-11-06 15:02:53.772,(4 00:),  
OO-Skywest,5817,DEN,DRO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,53,2025-11-10 15:41:00,2025-11-07 14:09:00.000,(4 01:),  
OO-Skywest,5817,DEN,DRO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,45,2025-11-11 15:41:00,2025-11-07 15:00:18.770,(5 00:),  
OO-Skywest,5817,DEN,DRO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,50,2025-11-12 15:41:00,2025-11-09 11:56:04.812,(4 03:),  
OO-Skywest,5819,ORD,DLH,XF - EXTREME WEATHER,CRJ-550,0533,31,2025-11-10 08:51:00,2025-11-09 19:04:26.766,(13:46),  
OO-Skywest,5821,ORD,MKE,XF - EXTREME WEATHER,CRJ-550,0573,47,2025-11-10 09:12:00,2025-11-09 17:10:35.864,(16:01),  
OO-Skywest,5821,ORD,MKE,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-550,0000,24,2025-11-11 09:12:00,2025-11-07 15:39:54.589,(4 17:),  
OO-Skywest,5821,ORD,MKE,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-550,0000,25,2025-11-12 09:12:00,2025-11-09 13:01:11.957,(3 20:),  
OO-Skywest,5822,MAF,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,47,2025-11-11 07:56:00,2025-11-07 15:59:39.599,(4 15:),  
OO-Skywest,5825,ORD,CVG,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,72,2025-11-09 13:00:00,2025-11-06 16:01:53.155,(3 20:),  
OO-Skywest,5825,ORD,CVG,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,37,2025-11-11 13:00:00,2025-11-07 15:36:47.399,(4 21:),  
OO-Skywest,5825,ORD,CVG,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,27,2025-11-12 13:00:00,2025-11-09 12:39:18.459,(4 00:),  
OO-Skywest,5827,DEN,LNK,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,47,2025-11-09 13:50:00,2025-11-06 15:05:50.826,(3 22:),  
OO-Skywest,5827,DEN,LNK,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,47,2025-11-11 13:50:00,2025-11-07 14:58:19.091,(4 22:),  
OO-Skywest,5827,DEN,LNK,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,45,2025-11-12 13:50:00,2025-11-09 11:54:51.385,(4 01:),  
OO-Skywest,5828,SBN,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-200,0961,48,2025-11-10 18:47:00,2025-11-10 14:25:50.201,(04:21),  
OO-Skywest,5828,SBN,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,27,2025-11-12 18:47:00,2025-11-09 13:48:23.982,(4 04:),  
OO-Skywest,5831,DEN,LNK,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0856,47,2025-11-07 09:40:00,2025-11-06 13:31:40.116,(20:08),  
OO-Skywest,5831,DEN,LNK,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,45,2025-11-10 09:40:00,2025-11-07 14:12:00.000,(3 19:),  
OO-Skywest,5834,ABQ,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0161,65,2025-11-07 11:00:00,2025-11-06 13:30:14.823,(21:29),  
OO-Skywest,5835,ORD,SDF,XF - EXTREME WEATHER,ERJ-175,0144,63,2025-11-10 07:30:00,2025-11-09 19:07:46.800,(12:22),  
OO-Skywest,5835,ORD,SDF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,37,2025-11-12 07:30:00,2025-11-09 12:39:08.448,(3 18:),  
OO-Skywest,5838,SBN,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,49,2025-11-09 15:18:00,2025-11-06 17:02:33.443,(3 22:),  
OO-Skywest,5838,SBN,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-200,0961,49,2025-11-10 15:18:00,2025-11-10 14:21:49.708,(00:56),  
OO-Skywest,5838,SBN,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,32,2025-11-11 15:18:00,2025-11-07 16:40:59.102,(4 22:),  
OO-Skywest,5838,SBN,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,27,2025-11-12 15:18:00,2025-11-09 13:48:13.893,(4 01:),  
OO-Skywest,5848,FSD,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,61,2025-11-11 17:14:00,2025-11-07 16:03:30.495,(5 01:),  
OO-Skywest,5848,FSD,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,66,2025-11-12 17:14:00,2025-11-09 12:54:16.366,(4 04:),  
OO-Skywest,5851,DEN,MSO,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,60,2025-11-11 13:41:00,2025-11-07 15:04:00.109,(4 22:),  
OO-Skywest,5851,DEN,MSO,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,37,2025-11-12 13:41:00,2025-11-09 11:56:24.925,(4 01:),  
OO-Skywest,5858,TVC,ORD,XF - EXTREME WEATHER,CRJ-550,0982,37,2025-11-10 11:40:00,2025-11-09 20:07:16.661,(15:32),  
OO-Skywest,5869,COU,ORD,XF - EXTREME WEATHER,CRJ-550,0910,48,2025-11-09 15:02:00,2025-11-09 17:34:55.164,02:32,  
OO-Skywest,5869,COU,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0767,48,2025-11-10 15:02:00,2025-11-10 16:27:15.138,01:25,  
OO-Skywest,5873,ORD,GRR,XF - EXTREME WEATHER,CRJ-550,0530,48,2025-11-10 09:05:00,2025-11-09 17:22:05.419,(15:42),  
OO-Skywest,5874,ORD,PIA,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,48,2025-11-10 15:35:00,2025-11-07 15:04:00.000,(4 00:),  
OO-Skywest,5883,ICT,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0783,36,2025-11-09 18:15:00,2025-11-09 13:59:14.405,(04:15),  
OO-Skywest,5883,ICT,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0785,20,2025-11-10 18:15:00,2025-11-10 13:25:40.174,(04:49),  
OO-Skywest,5893,LAX,SBA,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,1364,66,2025-11-07 12:50:00,2025-11-06 12:24:21.111,(2 00:),  
OO-Skywest,5893,LAX,SBA,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,51,2025-11-10 12:50:00,2025-11-07 13:25:03.120,(3 23:),  
OO-Skywest,5899,RNO,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0156,50,2025-11-07 10:43:00,2025-11-06 12:23:46.023,(22:19),  
OO-Skywest,5899,RNO,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,50,2025-11-12 10:43:00,2025-11-09 10:38:38.333,(4 00:),  
OO-Skywest,5901,ORD,FAR,XA - ATC GROUND DELAY PROGRAM,CRJ-550,1751,44,2025-11-09 16:15:00,2025-11-09 14:11:31.330,(02:03),  
OO-Skywest,5906,XWA,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,27,2025-11-12 18:20:00,2025-11-09 12:55:49.861,(4 05:),  
OO-Skywest,5908,RNO,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0605,38,2025-11-08 18:29:00,2025-11-06 12:45:53.147,(3 05:),  
OO-Skywest,5911,HLN,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,37,2025-11-12 14:22:00,2025-11-09 11:41:14.275,(4 02:),  
OO-Skywest,5912,LNK,ORD,XF - EXTREME WEATHER,CRJ-200,1913,48,2025-11-10 11:17:00,2025-11-09 19:05:06.869,(16:11),  
OO-Skywest,5912,LNK,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,40,2025-11-11 11:17:00,2025-11-07 15:42:13.689,(4 19:),  
OO-Skywest,5914,TUL,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,48,2025-11-12 17:15:00,2025-11-09 12:42:35.841,(4 04:),  
OO-Skywest,5915,CHA,ORD,XE - ATC STAFFING,CRJ-550,0792,44,2025-11-10 13:58:00,2025-11-10 18:30:20.670,04:32,  
OO-Skywest,5917,SBA,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,1364,36,2025-11-07 14:30:00,2025-11-06 12:24:21.270,(2 02:),  
OO-Skywest,5917,SBA,LAX,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,62,2025-11-10 14:30:00,2025-11-07 13:25:03.201,(4 01:),  
OO-Skywest,5927,DEN,RAP,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0945,28,2025-11-07 07:55:00,2025-11-06 13:31:55.205,(18:23),  
OO-Skywest,5927,DEN,RAP,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,12,2025-11-09 07:55:00,2025-11-06 15:03:28.856,(3 16:),  
OO-Skywest,5928,ORD,AVL,XF - EXTREME WEATHER,ERJ-175,0149,34,2025-11-10 07:15:00,2025-11-09 19:08:22.030,(12:06),  
OO-Skywest,5937,ORD,MLI,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,1223,31,2025-11-08 20:00:00,2025-11-06 14:39:40.562,(3 05:),  
OO-Skywest,5937,ORD,MLI,XA - ATC GROUND DELAY PROGRAM,CRJ-550,0771,48,2025-11-10 20:00:00,2025-11-10 13:09:41.271,(06:50),  
OO-Skywest,5939,ORD,BDL,XA - ATC GROUND DELAY PROGRAM,ERJ-175,0151,73,2025-11-09 14:00:00,2025-11-09 12:52:46.650,(01:07),  
OO-Skywest,5941,ORD,BUF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0630,45,2025-11-07 07:25:00,2025-11-06 14:27:42.464,(16:57),  
OO-Skywest,5941,ORD,BUF,XF - EXTREME WEATHER,ERJ-175,0117,63,2025-11-10 07:25:00,2025-11-09 17:56:26.121,(13:28),  
OO-Skywest,5941,ORD,BUF,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,27,2025-11-12 07:25:00,2025-11-09 12:35:37.148,(3 18:),  
OO-Skywest,5942,FAR,ORD,XF - EXTREME WEATHER,ERJ-175,0119,33,2025-11-09 15:53:00,2025-11-09 18:01:39.193,02:08,  
OO-Skywest,5949,ORD,AVP,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,39,2025-11-11 10:35:00,2025-11-07 15:42:58.864,(4 18:),  
OO-Skywest,5952,DRO,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,45,2025-11-11 15:18:00,2025-11-07 14:57:08.637,(5 00:),  
OO-Skywest,5953,SFO,SBA,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0477,49,2025-11-08 08:30:00,2025-11-06 12:42:11.437,(2 19:),  
OO-Skywest,5953,SFO,SBA,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,26,2025-11-10 08:30:00,2025-11-07 13:19:00.000,(3 19:),  
OO-Skywest,5953,SFO,SBA,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,37,2025-11-11 08:30:00,2025-11-07 13:21:00.000,(4 19:),  
OO-Skywest,5953,SFO,SBA,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,28,2025-11-12 08:30:00,2025-11-09 10:45:37.001,(3 21:),  
OO-Skywest,5954,MOT,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,17,2025-11-10 18:27:00,2025-11-07 15:17:00.000,(4 03:),  
OO-Skywest,5954,MOT,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,9,2025-11-11 18:27:00,2025-11-07 16:01:04.048,(5 02:),  
OO-Skywest,5954,MOT,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,26,2025-11-12 18:27:00,2025-11-09 12:51:15.131,(4 05:),  
OO-Skywest,5955,SBA,SFO,XF - EXTREME WEATHER,CRJ-200,0221,42,2025-11-11 08:19:00,2025-11-11 00:30:31.636,(07:48),  
OO-Skywest,5957,MLI,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,1223,19,2025-11-08 17:20:00,2025-11-06 14:39:40.496,(3 02:),  
OO-Skywest,5957,MLI,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-200,0445,34,2025-11-09 17:20:00,2025-11-09 16:46:12.558,(00:33),  
OO-Skywest,5957,MLI,ORD,XA - ATC GROUND DELAY PROGRAM,CRJ-200,0963,33,2025-11-10 17:20:00,2025-11-10 13:42:50.586,(03:37),  
OO-Skywest,5958,SFO,FAT,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0786,58,2025-11-07 11:20:00,2025-11-06 12:22:04.381,(22:57),  
OO-Skywest,5958,SFO,FAT,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,41,2025-11-10 11:20:00,2025-11-07 13:20:00.000,(3 22:),  
OO-Skywest,5961,SMF,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0206,58,2025-11-07 20:33:00,2025-11-06 12:22:34.438,(2 08:),  
OO-Skywest,5961,SMF,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,62,2025-11-09 20:33:00,2025-11-06 14:07:16.432,(4 06:),  
OO-Skywest,5961,SMF,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0000,58,2025-11-11 20:33:00,2025-11-07 13:23:21.333,(5 07:),  
OO-Skywest,5968,SLC,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0782,58,2025-11-07 18:02:00,2025-11-06 13:20:44.683,(2 04:),  
OO-Skywest,5968,SLC,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0795,40,2025-11-08 18:02:00,2025-11-06 13:46:28.295,(3 04:),  
OO-Skywest,5968,SLC,DEN,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,46,2025-11-10 18:02:00,2025-11-07 14:11:00.000,(4 03:),  
OO-Skywest,5969,FWA,ORD,XF - EXTREME WEATHER,CRJ-200,0924,38,2025-11-10 06:05:00,2025-11-09 20:20:45.924,(09:44),  
OO-Skywest,5973,ORD,ATW,XA - ATC GROUND DELAY PROGRAM,CRJ-200,1925,50,2025-11-10 15:35:00,2025-11-10 13:20:36.319,(02:14),  
OO-Skywest,5973,ORD,ATW,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,35,2025-11-11 15:35:00,2025-11-07 15:41:44.273,(4 23:),  
OO-Skywest,5973,ORD,ATW,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-200,0000,32,2025-11-12 15:35:00,2025-11-09 12:37:03.662,(4 02:),  
OO-Skywest,5974,FAT,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0786,49,2025-11-07 14:05:00,2025-11-06 12:22:04.426,(2 01:),  
OO-Skywest,5974,FAT,SFO,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-700,0000,50,2025-11-10 14:05:00,2025-11-07 13:20:00.000,(4 00:),  
OO-Skywest,5977,CHO,ORD,XQ - FAA MANDATE AIRSPACE RESTRICTION,CRJ-550,0000,45,2025-11-09 10:55:00,2025-11-06 17:05:10.578,(3 17:),  
OO-Skywest,5977,CHO,ORD,XF - EXTREME WEATHER,CRJ-550,0531,46,2025-11-10 10:55:00,2025-11-09 20:03:51.378,(14:51),  
OO-Skywest,5979,SFO,SNA,XQ - FAA MANDATE AIRSPACE RESTRICTION,ERJ-175,0130,70,2025-11-07 12:10:00,2025-11-06 12:23:29.936,(23:46),  
OO-Skywest,5982,ORD,CAK,XA - ATC GROUND DELAY PROGRAM,CRJ-200,0914,47,2025-11-09 19:35:00,2025-11-09 17:23:24.995,(02:11),  
